hospitalizados;uci;fallecidos;altas
26.0;4.0;1;1.0
56.0;13.0;1;8.0
18.0;2.0;1;10.0
95.0;36.0;7;5.0
402.0;95.0;20;12.0
525.0;73.0;23;58.0
456.0;52.0;2;12.0
13.0;5.0;2;5.0
49.0;12.0;2;4.0
3314.0;702.0;107;770.0
18.0;3.0;0;1.0
72.0;10.0;1;0.0
309.0;33.0;11;11.0
82.0;13.0;0;2.0
0.0;0.0;0;0.0
4.0;0.0;0;0.0
319.0;21.0;5;33.0
81.0;9.0;3;0.0
78.0;9.0;0;4.0
29.0;4.0;0;4.0
73.0;17.0;0;8.0
25.0;3.0;1;10.0
281.0;50.0;13;5.0
498.0;123.0;23;15.0
679.0;101.0;37;79.0
530.0;65.0;14;16.0
22.0;6.0;2;6.0
63.0;17.0;0;4.0
3934.0;850.0;114;770.0
22.0;4.0;0;1.0
93.0;10.0;3;0.0
353.0;37.0;19;14.0
99.0;13.0;0;2.0
0.0;0.0;0;0.0
4.0;0.0;0;0.0
384.0;25.0;15;33.0
101.0;14.0;6;0.0
105.0;11.0;2;4.0
31.0;7.0;1;6.0
82.0;23.0;3;9.0
40.0;4.0;0;10.0
362.0;63.0;19;27.0
633.0;161.0;24;27.0
825.0;118.0;49;103.0
647.0;85.0;9;19.0
33.0;9.0;3;6.0
100.0;24.0;1;4.0
4874.0;1011.0;153;941.0
36.0;6.0;0;1.0
132.0;11.0;2;0.0
455.0;44.0;16;18.0
121.0;15.0;4;2.0
0.0;0.0;0;0.0
4.0;0.0;0;0.0
501.0;38.0;14;36.0
127.0;28.0;5;0.0
129.0;13.0;3;12.0
48.0;10.0;1;10.0
115.0;25.0;3;9.0
61.0;7.0;1;10.0
476.0;75.0;20;37.0
751.0;180.0;38;27.0
994.0;175.0;63;147.0
777.0;101.0;19;20.0
50.0;12.0;3;7.0
138.0;34.0;5;5.0
6189.0;1196.0;209;1186.0
47.0;11.0;1;1.0
172.0;19.0;5;1.0
550.0;53.0;16;21.0
122.0;15.0;12;13.0
0.0;0.0;0;0.0
5.0;1.0;0;0.0
605.0;53.0;18;36.0
192.0;33.0;4;0.0
155.0;18.0;5;16.0
60.0;14.0;5;11.0
139.0;29.0;0;9.0
92.0;9.0;3;11.0
629.0;96.0;38;54.0
998.0;208.0;48;38.0
1681.0;271.0;74;192.0
947.0;129.0;22;25.0
67.0;13.0;4;8.0
168.0;40.0;5;6.0
7535.0;1401.0;234;1542.0
61.0;14.0;0;1.0
222.0;25.0;4;1.0
654.0;71.0;21;165.0
128.0;17.0;9;18.0
0.0;0.0;0;0.0
8.0;1.0;0;0.0
724.0;55.0;28;38.0
241.0;45.0;11;3.0
180.0;22.0;10;20.0
79.0;14.0;3;17.0
150.0;32.0;4;9.0
116.0;9.0;2;11.0
798.0;111.0;37;89.0
1126.0;249.0;55;48.0
1917.0;290.0;88;247.0
1136.0;152.0;29;30.0
97.0;24.0;6;8.0
227.0;50.0;4;16.0
9063.0;1532.0;226;1899.0
78.0;16.0;2;1.0
288.0;30.0;9;4.0
988.0;81.0;21;216.0
134.0;17.0;0;18.0
0.0;0.0;0;0.0
12.0;1.0;0;0.0
865.0;77.0;29;50.0
298.0;52.0;11;3.0
210.0;25.0;4;21.0
87.0;27.0;3;18.0
172.0;32.0;4;9.0
157.0;14.0;4;11.0
977.0;130.0;55;117.0
1410.0;266.0;83;51.0
2158.0;308.0;126;402.0
1311.0;181.0;23;36.0
105.0;33.0;10;8.0
270.0;62.0;5;19.0
10771.0;1664.0;267;2063.0
80.0;23.0;0;1.0
339.0;40.0;9;7.0
1252.0;92.0;17;283.0
166.0;22.0;9;18.0
0.0;0.0;0;0.0
12.0;1.0;0;0.0
1132.0;102.0;36;66.0
384.0;66.0;10;3.0
251.0;29.0;3;30.0
127.0;35.0;5;19.0
207.0;36.0;5;9.0
200.0;16.0;5;12.0
1197.0;151.0;57;140.0
1751.0;306.0;84;53.0
3209.0;471.0;122;631.0
1562.0;222.0;30;37.0
113.0;40.0;17;8.0
338.0;78.0;7;19.0
12053.0;1813.0;281;2291.0
99.0;26.0;4;1.0
405.0;45.0;10;11.0
1425.0;106.0;25;344.0
206.0;24.0;6;24.0
0.0;0.0;0;0.0
12.0;1.0;0;0.0
1433.0;116.0;30;71.0
459.0;75.0;24;4.0
281.0;39.0;0;35.0
164.0;40.0;3;28.0
235.0;43.0;6;15.0
241.0;18.0;2;12.0
1457.0;179.0;62;213.0
1980.0;334.0;104;71.0
4349.0;713.0;153;961.0
1842.0;255.0;33;44.0
217.0;48.0;11;8.0
412.0;100.0;7;25.0
13297.0;1962.0;282;3031.0
127.0;33.0;4;4.0
506.0;51.0;12;23.0
1577.0;119.0;35;466.0
254.0;33.0;13;43.0
2.0;1.0;0;0.0
14.0;2.0;1;0.0
1626.0;134.0;45;77.0
562.0;93.0;19;4.0
322.0;48.0;10;40.0
205.0;43.0;3;39.0
279.0;45.0;9;18.0
300.0;26.0;5;14.0
1823.0;198.0;73;308.0
2266.0;351.0;112;95.0
5371.0;764.0;156;1008.0
2097.0;289.0;37;57.0
291.0;52.0;16;24.0
503.0;107.0;9;47.0
15024.0;2117.0;289;3882.0
172.0;36.0;8;9.0
649.0;54.0;17;35.0
1907.0;137.0;26;621.0
316.0;36.0;9;48.0
2.0;2.0;0;0.0
16.0;2.0;0;0.0
1843.0;148.0;48;92.0
693.0;114.0;10;8.0
370.0;56.0;5;52.0
237.0;46.0;7;67.0
328.0;61.0;10;20.0
355.0;29.0;4;19.0
2214.0;215.0;62;423.0
2673.0;367.0;92;153.0
6714.0;972.0;174;1482.0
2357.0;325.0;48;73.0
344.0;54.0;22;33.0
557.0;122.0;11;67.0
17093.0;2272.0;327;5044.0
209.0;53.0;6;12.0
732.0;75.0;12;70.0
2270.0;154.0;32;814.0
388.0;43.0;6;62.0
2.0;2.0;1;0.0
18.0;2.0;0;0.0
2106.0;172.0;27;139.0
835.0;124.0;15;8.0
427.0;59.0;3;65.0
283.0;59.0;6;80.0
377.0;68.0;5;25.0
406.0;37.0;5;21.0
2648.0;238.0;63;585.0
3106.0;383.0;104;197.0
7954.0;1036.0;164;1717.0
2606.0;348.0;44;92.0
406.0;58.0;16;49.0
906.0;141.0;19;95.0
19098.0;2369.0;273;6326.0
231.0;58.0;6;12.0
827.0;84.0;22;98.0
2612.0;176.0;36;1023.0
458.0;43.0;6;364.0
2.0;2.0;0;0.0
22.0;2.0;0;0.0
2294.0;201.0;40;148.0
835.0;145.0;19;125.0
452.0;63.0;12;76.0
344.0;71.0;6;82.0
425.0;78.0;5;30.0
449.0;40.0;3;24.0
3160.0;261.0;88;752.0
3430.0;393.0;67;236.0
8447.0;1080.0;176;1966.0
2773.0;375.0;35;161.0
467.0;67.0;16;51.0
1043.0;159.0;11;153.0
21311.0;2423.0;242;7491.0
260.0;58.0;9;16.0
896.0;90.0;13;125.0
3106.0;271.0;39;1503.0
497.0;43.0;7;397.0
2.0;2.0;0;0.0
24.0;2.0;0;0.0
2671.0;216.0;52;155.0
1094.0;148.0;31;174.0
491.0;67.0;7;78.0
352.0;80.0;7;100.0
444.0;84.0;4;32.0
481.0;46.0;15;24.0
3411.0;272.0;81;871.0
3698.0;403.0;86;236.0
9126.0;1150.0;198;2168.0
2914.0;393.0;54;185.0
505.0;71.0;23;60.0
1147.0;176.0;28;168.0
23125.0;2464.0;233;8301.0
265.0;58.0;3;17.0
955.0;96.0;15;161.0
3427.0;293.0;41;1646.0
517.0;43.0;10;431.0
2.0;2.0;0;0.0
27.0;3.0;0;0.0
2867.0;235.0;47;160.0
1176.0;157.0;27;204.0
529.0;71.0;9;90.0
398.0;85.0;8;111.0
483.0;94.0;7;57.0
522.0;50.0;10;35.0
3629.0;294.0;76;1028.0
4187.0;408.0;91;252.0
9925.0;1218.0;178;2633.0
3111.0;416.0;59;200.0
561.0;77.0;17;91.0
1250.0;189.0;19;187.0
23913.0;2554.0;246;9330.0
283.0;59.0;6;20.0
1035.0;99.0;15;192.0
3594.0;307.0;42;1796.0
575.0;51.0;13;496.0
3.0;3.0;0;0.0
27.0;3.0;0;0.0
3147.0;260.0;43;182.0
1234.0;160.0;29;257.0
554.0;79.0;1;109.0
467.0;94.0;7;170.0
532.0;110.0;7;77.0
543.0;54.0;5;43.0
3951.0;318.0;93;1259.0
4590.0;417.0;91;397.0
11446.0;1345.0;179;3077.0
3253.0;434.0;44;240.0
600.0;82.0;20;113.0
1338.0;203.0;23;259.0
24553.0;2627.0;263;10827.0
304.0;59.0;3;43.0
1120.0;104.0;11;236.0
3806.0;324.0;43;2165.0
619.0;54.0;6;569.0
6.0;3.0;0;0.0
32.0;3.0;0;0.0
3444.0;280.0;53;228.0
1320.0;170.0;22;320.0
602.0;84.0;4;135.0
516.0;104.0;9;239.0
566.0;113.0;7;94.0
567.0;57.0;6;60.0
4207.0;332.0;69;1498.0
4982.0;424.0;75;494.0
12398.0;1415.0;160;3683.0
3389.0;449.0;49;432.0
649.0;83.0;21;139.0
1447.0;212.0;24;333.0
26112.0;2694.0;246;12400.0
389.0;68.0;7;45.0
1181.0;108.0;13;278.0
4087.0;344.0;33;2490.0
660.0;57.0;15;641.0
7.0;3.0;0;0.0
32.0;3.0;1;0.0
3673.0;338.0;43;258.0
1431.0;172.0;29;378.0
634.0;88.0;3;154.0
586.0;111.0;5;375.0
605.0;120.0;5;102.0
592.0;59.0;3;74.0
4472.0;342.0;66;1759.0
5306.0;431.0;76;579.0
13101.0;1482.0;160;3876.0
3492.0;460.0;53;592.0
706.0;85.0;17;164.0
1630.0;219.0;27;435.0
27325.0;2764.0;180;13850.0
405.0;72.0;7;90.0
1284.0;119.0;18;294.0
4283.0;363.0;50;2809.0
738.0;64.0;16;745.0
8.0;3.0;1;2.0
34.0;3.0;0;4.0
3896.0;364.0;51;463.0
1505.0;182.0;20;440.0
657.0;91.0;4;190.0
633.0;113.0;6;422.0
632.0;128.0;3;123.0
619.0;60.0;5;99.0
4685.0;351.0;89;2021.0
5556.0;437.0;94;657.0
14251.0;1569.0;149;4589.0
3560.0;470.0;45;695.0
747.0;88.0;11;205.0
1767.0;229.0;18;531.0
28420.0;2821.0;139;15362.0
434.0;79.0;5;113.0
1341.0;120.0;7;311.0
4522.0;377.0;51;3098.0
805.0;64.0;11;843.0
8.0;4.0;0;2.0
37.0;3.0;0;9.0
4107.0;474.0;40;665.0
1588.0;182.0;29;537.0
674.0;93.0;6;216.0
663.0;119.0;2;461.0
644.0;129.0;2;137.0
639.0;62.0;8;113.0
4905.0;361.0;78;2331.0
5774.0;441.0;69;1149.0
14798.0;1653.0;133;5149.0
3620.0;478.0;41;812.0
768.0;91.0;14;215.0
1831.0;237.0;27;587.0
29542.0;2854.0;185;16543.0
447.0;80.0;13;130.0
1399.0;123.0;19;334.0
4666.0;404.0;46;3405.0
855.0;66.0;11;904.0
9.0;4.0;1;2.0
38.0;3.0;0;11.0
4227.0;489.0;42;798.0
1637.0;186.0;36;565.0
695.0;94.0;8;222.0
681.0;120.0;2;531.0
651.0;133.0;3;157.0
658.0;65.0;8;118.0
5041.0;368.0;66;2533.0
5967.0;445.0;71;1259.0
15258.0;1685.0;152;5374.0
3668.0;487.0;36;930.0
808.0;93.0;18;223.0
1916.0;245.0;16;610.0
30490.0;2879.0;188;17322.0
468.0;81.0;5;156.0
1432.0;124.0;16;380.0
4794.0;410.0;51;3568.0
888.0;66.0;14;964.0
9.0;4.0;1;2.0
38.0;3.0;0;11.0
4335.0;499.0;38;900.0
1663.0;196.0;31;578.0
727.0;96.0;6;244.0
703.0;123.0;8;537.0
689.0;137.0;0;192.0
677.0;66.0;4;129.0
5180.0;375.0;69;2711.0
6203.0;451.0;60;1353.0
15643.0;1740.0;145;6150.0
3698.0;492.0;58;1103.0
817.0;96.0;10;282.0
1968.0;253.0;28;688.0
31109.0;2958.0;170;18410.0
500.0;84.0;4;193.0
1488.0;124.0;20;421.0
4856.0;417.0;47;3728.0
918.0;66.0;15;994.0
9.0;4.0;0;2.0
40.0;3.0;0;11.0
4463.0;520.0;54;1041.0
1716.0;204.0;24;659.0
747.0;97.0;6;294.0
729.0;128.0;10;616.0
703.0;138.0;4;249.0
700.0;69.0;4;175.0
5322.0;386.0;68;2988.0
6449.0;454.0;90;1557.0
16235.0;1829.0;152;7320.0
3713.0;496.0;31;1344.0
852.0;98.0;14;328.0
2014.0;256.0;12;800.0
31554.0;3002.0;172;19836.0
515.0;86.0;6;203.0
1526.0;124.0;12;450.0
4982.0;430.0;39;4151.0
955.0;68.0;15;1061.0
9.0;4.0;0;7.0
40.0;3.0;0;12.0
4599.0;538.0;32;1193.0
1765.0;210.0;23;718.0
775.0;100.0;16;340.0
749.0;131.0;5;696.0
730.0;140.0;1;359.0
720.0;71.0;3;214.0
5523.0;399.0;82;3242.0
6622.0;460.0;67;1766.0
16970.0;1946.0;152;8014.0
3815.0;541.0;28;1772.0
958.0;99.0;17;381.0
2094.0;260.0;22;910.0
32487.0;3038.0;119;21121.0
533.0;87.0;2;219.0
1526.0;124.0;17;462.0
5130.0;433.0;49;4514.0
997.0;69.0;7;1172.0
9.0;4.0;0;7.0
40.0;3.0;0;16.0
4715.0;582.0;46;1437.0
1822.0;212.0;32;797.0
797.0;100.0;5;372.0
775.0;135.0;8;737.0
738.0;141.0;0;386.0
747.0;73.0;11;265.0
5674.0;407.0;63;3506.0
6803.0;466.0;54;1982.0
17780.0;1966.0;131;8705.0
3987.0;561.0;32;2085.0
1003.0;101.0;13;397.0
2165.0;263.0;31;997.0
33278.0;3061.0;154;22414.0
533.0;88.0;3;255.0
1620.0;124.0;13;560.0
5290.0;442.0;38;4680.0
1047.0;71.0;9;1256.0
9.0;4.0;0;12.0
41.0;3.0;0;17.0
4808.0;602.0;22;1630.0
1860.0;215.0;33;888.0
831.0;101.0;16;414.0
776.0;136.0;5;757.0
745.0;144.0;2;432.0
773.0;75.0;3;281.0
5817.0;414.0;73;3757.0
6907.0;470.0;56;2205.0
18194.0;1989.0;119;9267.0
4132.0;565.0;38;2289.0
1052.0;104.0;6;462.0
2215.0;264.0;12;1082.0
33986.0;3091.0;139;23663.0
533.0;88.0;4;275.0
1641.0;124.0;19;603.0
5402.0;453.0;42;4741.0
1082.0;73.0;4;1337.0
9.0;4.0;0;17.0
43.0;3.0;0;18.0
4950.0;619.0;33;1838.0
1901.0;221.0;20;934.0
863.0;102.0;7;430.0
803.0;141.0;2;848.0
758.0;144.0;0;447.0
805.0;75.0;7;297.0
5957.0;418.0;63;4010.0
7040.0;473.0;44;2365.0
18772.0;2018.0;116;9610.0
4149.0;567.0;30;2624.0
1074.0;106.0;11;481.0
2306.0;267.0;13;1143.0
34545.0;3105.0;123;24683.0
537.0;91.0;4;344.0
1663.0;124.0;11;650.0
5547.0;459.0;32;4867.0
1122.0;73.0;5;1420.0
9.0;4.0;0;17.0
43.0;3.0;0;18.0
4993.0;621.0;21;1967.0
1938.0;223.0;22;946.0
884.0;105.0;8;434.0
809.0;142.0;4;862.0
763.0;145.0;3;458.0
827.0;75.0;4;317.0
6077.0;423.0;56;4154.0
7782.0;475.0;54;2532.0
18963.0;2084.0;113;10040.0
4269.0;576.0;35;2803.0
1096.0;107.0;9;511.0
2344.0;275.0;13;1186.0
35053.0;3122.0;140;25385.0
543.0;94.0;2;353.0
1693.0;124.0;22;695.0
5622.0;464.0;45;5026.0
1141.0;73.0;12;1458.0
9.0;4.0;0;20.0
43.0;3.0;0;18.0
5054.0;631.0;33;2032.0
1966.0;229.0;29;963.0
902.0;109.0;8;458.0
824.0;144.0;8;871.0
771.0;147.0;2;589.0
853.0;76.0;6;323.0
6175.0;432.0;60;4266.0
7830.0;486.0;66;2943.0
19224.0;2102.0;118;10387.0
4397.0;581.0;32;3069.0
1114.0;107.0;8;578.0
2403.0;280.0;16;1240.0
35400.0;3153.0;132;26247.0
566.0;96.0;3;476.0
1705.0;124.0;11;730.0
5679.0;470.0;32;5193.0
1152.0;74.0;11;1519.0
9.0;4.0;0;22.0
43.0;3.0;0;18.0
5147.0;665.0;26;2224.0
2006.0;231.0;16;1012.0
914.0;111.0;4;487.0
854.0;147.0;8;881.0
781.0;152.0;6;622.0
873.0;76.0;6;363.0
6306.0;440.0;55;4521.0
7896.0;495.0;58;2998.0
20264.0;2189.0;109;11480.0
4465.0;588.0;33;3360.0
1155.0;107.0;12;615.0
2471.0;282.0;12;1298.0
35688.0;3180.0;129;27433.0
574.0;97.0;0;513.0
1731.0;124.0;15;808.0
5750.0;471.0;29;5428.0
1182.0;75.0;8;1582.0
9.0;4.0;0;30.0
43.0;3.0;0;24.0
5226.0;671.0;25;2634.0
2108.0;235.0;17;1087.0
927.0;112.0;10;522.0
869.0;150.0;6;918.0
802.0;156.0;3;673.0
890.0;77.0;5;442.0
6449.0;445.0;49;4725.0
7987.0;503.0;46;3378.0
20553.0;2252.0;101;11961.0
4524.0;625.0;27;3702.0
1186.0;107.0;7;649.0
2494.0;282.0;11;1383.0
36251.0;3203.0;109;28491.0
575.0;97.0;2;516.0
1752.0;124.0;10;845.0
5863.0;478.0;27;5813.0
1207.0;75.0;8;1654.0
9.0;4.0;0;41.0
43.0;3.0;0;27.0
5298.0;675.0;26;2790.0
2151.0;235.0;19;1121.0
966.0;113.0;4;545.0
902.0;150.0;8;938.0
811.0;159.0;3;730.0
903.0;78.0;6;510.0
6518.0;449.0;48;4924.0
8018.0;511.0;51;3600.0
21242.0;2305.0;109;12787.0
4605.0;632.0;23;4024.0
1212.0;107.0;3;707.0
2535.0;290.0;12;1456.0
36851.0;3214.0;107;29436.0
585.0;99.0;4;545.0
1781.0;124.0;14;892.0
5939.0;484.0;31;6144.0
1226.0;76.0;8;1729.0
9.0;4.0;0;44.0
44.0;3.0;0;30.0
5341.0;677.0;18;2948.0
2180.0;237.0;17;1121.0
980.0;113.0;7;575.0
934.0;155.0;3;958.0
822.0;160.0;1;785.0
911.0;78.0;5;534.0
6831.0;495.0;48;5103.0
8093.0;514.0;44;3838.0
22013.0;2349.0;92;13275.0
4708.0;636.0;11;4306.0
1240.0;107.0;7;736.0
2554.0;291.0;19;1507.0
37248.0;3228.0;92;30475.0
611.0;102.0;1;638.0
1829.0;127.0;14;954.0
6030.0;490.0;26;6556.0
1249.0;78.0;5;1777.0
9.0;4.0;0;53.0
44.0;3.0;0;30.0
5424.0;687.0;19;3116.0
2216.0;240.0;10;1175.0
988.0;114.0;2;596.0
952.0;158.0;3;993.0
825.0;162.0;1;789.0
924.0;78.0;4;610.0
6981.0;498.0;37;5262.0
8137.0;518.0;43;3963.0
22235.0;2395.0;87;13691.0
4781.0;643.0;15;4547.0
1278.0;107.0;5;767.0
2590.0;294.0;6;1536.0
37626.0;3238.0;99;31313.0
612.0;102.0;2;652.0
1843.0;127.0;11;992.0
6086.0;499.0;23;6972.0
1268.0;79.0;8;1816.0
9.0;4.0;0;59.0
44.0;3.0;0;44.0
5473.0;690.0;28;3229.0
2244.0;242.0;13;1178.0
993.0;115.0;4;599.0
960.0;159.0;1;1005.0
826.0;163.0;1;813.0
934.0;78.0;5;626.0
7080.0;501.0;42;5366.0
8173.0;531.0;43;4178.0
22375.0;2409.0;68;13934.0
4827.0;646.0;16;4629.0
1306.0;107.0;7;858.0
2609.0;296.0;10;1548.0
37970.0;3248.0;98;31762.0
612.0;103.0;0;662.0
1856.0;128.0;5;1123.0
6109.0;501.0;15;7124.0
1282.0;79.0;3;1833.0
9.0;4.0;0;74.0
44.0;3.0;0;46.0
5509.0;692.0;22;3411.0
2271.0;244.0;25;1182.0
999.0;116.0;8;616.0
983.0;159.0;3;1005.0
837.0;164.0;3;878.0
948.0;78.0;3;646.0
7174.0;503.0;41;5429.0
8199.0;534.0;33;4242.0
22796.0;2437.0;75;14446.0
4866.0;648.0;18;4719.0
1327.0;107.0;7;921.0
2652.0;296.0;14;1588.0
38161.0;3278.0;99;32277.0
614.0;104.0;2;702.0
1877.0;128.0;10;1190.0
6141.0;507.0;28;7277.0
1297.0;81.0;5;1866.0
9.0;4.0;0;73.0
44.0;3.0;0;46.0
5565.0;696.0;15;3569.0
2304.0;246.0;12;1530.0
1007.0;116.0;11;642.0
1001.0;163.0;2;1017.0
841.0;164.0;3;927.0
956.0;78.0;4;718.0
7264.0;505.0;31;5614.0
8243.0;537.0;30;4337.0
23295.0;2460.0;68;15089.0
4896.0;649.0;17;5011.0
1349.0;107.0;6;1051.0
2674.0;297.0;8;1625.0
38328.0;3283.0;83;33032.0
622.0;104.0;1;761.0
1894.0;128.0;8;1316.0
6201.0;513.0;14;7651.0
1318.0;81.0;5;1899.0
9.0;4.0;0;76.0
44.0;3.0;0;50.0
5616.0;702.0;23;3847.0
2340.0;247.0;12;1680.0
1009.0;116.0;6;665.0
1018.0;162.0;2;1047.0
855.0;169.0;3;969.0
965.0;78.0;3;850.0
7397.0;508.0;49;5777.0
8304.0;546.0;27;4577.0
23647.0;2478.0;52;15477.0
4917.0;650.0;12;5388.0
1375.0;107.0;2;1237.0
2694.0;298.0;6;1676.0
38620.0;3288.0;76;33645.0
624.0;104.0;1;766.0
1907.0;129.0;8;1445.0
6260.0;516.0;16;8136.0
1331.0;82.0;2;1937.0
9.0;4.0;0;76.0
44.0;3.0;0;55.0
5675.0;714.0;11;3992.0
2359.0;248.0;14;1781.0
1012.0;117.0;7;688.0
1036.0;162.0;1;1081.0
868.0;169.0;4;1017.0
978.0;78.0;4;913.0
7506.0;510.0;38;5943.0
8342.0;553.0;31;4782.0
24130.0;2569.0;62;16138.0
4945.0;651.0;11;5809.0
1413.0;107.0;12;1358.0
2707.0;301.0;13;1730.0
38837.0;3305.0;80;34212.0
625.0;105.0;1;791.0
1915.0;129.0;6;1552.0
6315.0;518.0;13;8459.0
1344.0;82.0;5;1964.0
10.0;4.0;0;84.0
44.0;3.0;0;61.0
5715.0;716.0;13;4295.0
2372.0;249.0;10;1929.0
1020.0;117.0;8;716.0
1053.0;162.0;5;1102.0
878.0;171.0;0;1036.0
982.0;78.0;4;1046.0
7555.0;511.0;35;6033.0
8385.0;559.0;28;4876.0
24420.0;2576.0;63;16753.0
4978.0;653.0;11;6033.0
1447.0;107.0;6;1510.0
2717.0;302.0;8;1783.0
39064.0;3307.0;64;34902.0
625.0;105.0;1;842.0
1937.0;129.0;6;1737.0
6375.0;525.0;15;8941.0
1360.0;83.0;3;1999.0
10.0;4.0;0;98.0
44.0;3.0;0;77.0
5747.0;716.0;13;4741.0
2395.0;251.0;9;1960.0
1022.0;117.0;5;749.0
1057.0;162.0;2;1123.0
880.0;171.0;1;1047.0
991.0;78.0;3;1127.0
7653.0;515.0;29;6208.0
8417.0;565.0;27;5196.0
25665.0;2583.0;68;17006.0
5013.0;654.0;13;6243.0
1480.0;107.0;6;1582.0
2724.0;303.0;6;1803.0
39217.0;3308.0;58;35367.0
627.0;106.0;2;920.0
1942.0;129.0;3;1835.0
6426.0;533.0;9;9602.0
1380.0;84.0;5;2037.0
10.0;4.0;0;104.0
44.0;3.0;0;81.0
5767.0;720.0;11;4890.0
2403.0;251.0;10;2010.0
1028.0;117.0;4;759.0
1057.0;162.0;2;1136.0
881.0;171.0;1;1047.0
995.0;78.0;1;1241.0
7703.0;518.0;32;6272.0
8444.0;579.0;25;5282.0
25799.0;2724.0;58;17897.0
5032.0;656.0;14;6317.0
1490.0;107.0;6;1652.0
2728.0;304.0;9;1816.0
39350.0;3309.0;54;35565.0
627.0;106.0;0;990.0
1942.0;130.0;6;1918.0
6457.0;538.0;13;9840.0
1392.0;85.0;4;2049.0
10.0;4.0;0;107.0
44.0;3.0;0;87.0
5792.0;721.0;10;5039.0
2425.0;252.0;7;2081.0
1035.0;117.0;7;780.0
1069.0;162.0;6;1166.0
900.0;174.0;1;1075.0
1000.0;78.0;1;1290.0
7777.0;522.0;28;6323.0
8464.0;584.0;24;5306.0
26230.0;2750.0;65;18319.0
5046.0;659.0;21;6423.0
1505.0;107.0;4;1733.0
2734.0;305.0;2;1841.0
39423.0;3338.0;46;35841.0
629.0;106.0;0;1113.0
1945.0;130.0;6;1978.0
6482.0;539.0;18;9974.0
1400.0;87.0;1;2064.0
10.0;4.0;0;110.0
44.0;3.0;0;92.0
5831.0;721.0;9;5272.0
2454.0;252.0;14;2189.0
1041.0;117.0;4;809.0
1074.0;162.0;3;1196.0
906.0;175.0;1;1107.0
1006.0;79.0;0;1372.0
7854.0;524.0;23;6448.0
8523.0;588.0;29;5382.0
26546.0;2768.0;58;19060.0
5072.0;662.0;6;6599.0
1526.0;107.0;7;1797.0
2736.0;308.0;3;5393.0
39850.0;3355.0;55;36314.0
635.0;106.0;0;1153.0
1951.0;130.0;2;2082.0
6522.0;540.0;8;10474.0
1413.0;87.0;2;2091.0
10.0;4.0;0;114.0
44.0;3.0;0;95.0
5873.0;721.0;6;5710.0
2477.0;252.0;5;2291.0
1047.0;117.0;1;835.0
1077.0;163.0;4;1219.0
909.0;175.0;1;1131.0
1007.0;79.0;1;1483.0
7957.0;528.0;32;6569.0
8567.0;592.0;17;5512.0
26763.0;2784.0;51;19615.0
5096.0;663.0;8;6886.0
1550.0;108.0;2;1887.0
2747.0;310.0;8;5573.0
40076.0;3377.0;54;36707.0
637.0;108.0;2;1202.0
1965.0;132.0;3;2113.0
6561.0;541.0;10;10936.0
1424.0;88.0;1;2159.0
10.0;4.0;0;126.0
44.0;3.0;0;96.0
5935.0;729.0;6;6334.0
2494.0;253.0;1;2382.0
1048.0;118.0;6;860.0
1085.0;163.0;1;1245.0
914.0;175.0;2;1149.0
1009.0;79.0;2;1509.0
8010.0;531.0;17;6686.0
8618.0;596.0;12;5615.0
26932.0;2795.0;47;19640.0
5126.0;694.0;11;7078.0
1565.0;108.0;3;1960.0
2759.0;313.0;4;5816.0
40293.0;3392.0;40;37154.0
638.0;109.0;1;1229.0
1977.0;132.0;5;2185.0
6607.0;544.0;12;11380.0
1433.0;88.0;0;2220.0
10.0;4.0;0;138.0
44.0;3.0;0;96.0
5961.0;735.0;8;6821.0
2503.0;253.0;6;2474.0
1052.0;120.0;0;890.0
1089.0;163.0;0;1268.0
918.0;175.0;1;1149.0
1009.0;79.0;2;1551.0
8054.0;531.0;32;6813.0
8645.0;601.0;16;5702.0
27049.0;2811.0;45;19913.0
5153.0;695.0;8;7287.0
1592.0;108.0;2;2017.0
2769.0;313.0;6;5981.0
40457.0;3404.0;47;37530.0
639.0;110.0;3;1251.0
1979.0;132.0;3;2281.0
6659.0;551.0;11;11805.0
1439.0;88.0;1;2279.0
10.0;4.0;0;140.0
44.0;3.0;0;96.0
5961.0;736.0;8;6897.0
2519.0;253.0;6;2558.0
1055.0;120.0;4;908.0
1094.0;163.0;1;1284.0
919.0;175.0;1;1150.0
1010.0;79.0;1;1616.0
8085.0;533.0;18;6856.0
8676.0;604.0;16;5772.0
27257.0;2844.0;54;20332.0
5181.0;698.0;10;7447.0
1603.0;108.0;0;2072.0
2774.0;315.0;6;6075.0
40597.0;3421.0;41;37704.0
641.0;110.0;0;1260.0
1986.0;133.0;6;2411.0
6692.0;553.0;12;12024.0
1446.0;88.0;1;2297.0
10.0;4.0;0;141.0
44.0;3.0;0;98.0
5973.0;738.0;12;7021.0
2526.0;253.0;10;2624.0
1057.0;120.0;1;917.0
1097.0;163.0;1;1294.0
919.0;175.0;0;1166.0
1011.0;79.0;2;1620.0
8123.0;534.0;20;6900.0
8698.0;606.0;17;5794.0
27321.0;2847.0;44;21898.0
5204.0;700.0;6;7506.0
1618.0;108.0;0;2090.0
2782.0;315.0;4;6234.0
40741.0;3431.0;46;37808.0
645.0;110.0;0;1277.0
1990.0;133.0;1;2494.0
6719.0;554.0;12;12155.0
1449.0;88.0;1;2312.0
10.0;4.0;0;142.0
44.0;3.0;0;101.0
5983.0;738.0;9;7230.0
