data;codice_regione;codice_provincia;totale_casi
18439.0;12;57;411
18439.0;12;58;5830
18439.0;12;59;606
18439.0;12;60;660
18439.0;12;886;76
18439.0;12;986;24
18440.0;12;56;457
18440.0;12;57;411
18440.0;12;58;5846
18440.0;12;59;607
18440.0;12;60;661
18440.0;12;886;76
18440.0;12;986;24
18441.0;12;56;457
18441.0;12;57;411
18441.0;12;58;5860
18441.0;12;59;607
18441.0;12;60;661
18441.0;12;886;76
18441.0;12;986;24
18442.0;12;56;457
18442.0;12;57;411
18442.0;12;58;5868
18442.0;12;59;607
18442.0;12;60;662
18442.0;12;886;76
18442.0;12;986;24
18443.0;12;56;457
18443.0;12;57;411
18443.0;12;58;5872
18443.0;12;59;607
18443.0;12;60;663
18443.0;12;886;76
18443.0;12;986;24
18268.0;12;56;457
18268.0;12;57;411
18268.0;12;58;5880
18268.0;12;59;608
18268.0;12;60;663
18268.0;12;886;76
18268.0;12;986;24
18299.0;12;56;457
18299.0;12;57;412
18299.0;12;58;5886
18299.0;12;59;608
18299.0;12;60;665
18299.0;12;886;78
18299.0;12;986;24
18328.0;12;56;457
18328.0;12;57;412
18328.0;12;58;5896
18328.0;12;59;609
18328.0;12;60;665
18328.0;12;886;78
18328.0;12;986;24
18359.0;12;56;457
18359.0;12;57;412
18359.0;12;58;5925
18359.0;12;59;609
18359.0;12;60;668
18359.0;12;886;77
18359.0;12;986;24
18389.0;12;56;458
18389.0;12;57;412
18389.0;12;58;5936
18389.0;12;59;610
18389.0;12;60;669
18389.0;12;886;77
18389.0;12;986;24
18420.0;12;56;459
18420.0;12;57;414
18420.0;12;58;5951
18420.0;12;59;612
18420.0;12;60;668
18420.0;12;886;77
18420.0;12;986;24
18450.0;12;56;459
18450.0;12;57;412
18450.0;12;58;5957
18450.0;12;59;613
18450.0;12;60;668
18450.0;12;886;77
18450.0;12;986;24
18481.0;12;56;459
18481.0;12;57;418
18481.0;12;58;5964
18481.0;12;59;614
18481.0;12;60;668
18481.0;12;886;77
18481.0;12;986;24
18512.0;12;56;459
18512.0;12;57;413
18512.0;12;58;5994
18512.0;12;59;617
18512.0;12;60;668
18512.0;12;886;77
18512.0;12;986;24
18542.0;12;56;459
18542.0;12;57;413
18542.0;12;58;6015
18542.0;12;59;619
18542.0;12;60;668
18542.0;12;886;77
18542.0;12;986;24
18573.0;12;56;459
18573.0;12;57;413
18573.0;12;58;6027
18573.0;12;59;625
18573.0;12;60;668
18573.0;12;886;78
18573.0;12;986;24
18603.0;12;56;459
18603.0;12;57;413
18603.0;12;58;6046
18603.0;12;59;626
18603.0;12;60;668
18603.0;12;886;78
18603.0;12;986;24
18456.0;12;56;459
18456.0;12;57;413
18456.0;12;58;6067
18456.0;12;59;628
18456.0;12;60;668
18456.0;12;886;79
18456.0;12;986;24
18457.0;12;56;459
18457.0;12;57;413
18457.0;12;58;6085
18457.0;12;59;628
18457.0;12;60;668
18457.0;12;886;79
18457.0;12;986;24
18458.0;12;56;459
18458.0;12;57;413
18458.0;12;58;6103
18458.0;12;59;630
18458.0;12;60;668
18458.0;12;886;79
18458.0;12;986;24
18459.0;12;56;459
18459.0;12;57;413
18459.0;12;58;6109
18459.0;12;59;632
18459.0;12;60;668
18459.0;12;886;79
18459.0;12;986;25
18460.0;12;56;459
18460.0;12;57;413
18460.0;12;58;6120
18460.0;12;59;633
18460.0;12;60;669
18460.0;12;886;79
18460.0;12;986;26
18461.0;12;56;460
18461.0;12;57;413
18461.0;12;58;6139
18461.0;12;59;633
18461.0;12;60;669
18461.0;12;886;79
18461.0;12;986;26
18462.0;12;56;460
18462.0;12;57;414
18462.0;12;58;6152
18462.0;12;59;633
18462.0;12;60;672
18462.0;12;886;79
18462.0;12;986;26
18463.0;12;56;460
18463.0;12;57;414
18463.0;12;58;6167
18463.0;12;59;633
18463.0;12;60;671
18463.0;12;886;79
18463.0;12;986;26
18464.0;12;56;460
18464.0;12;57;414
18464.0;12;58;6170
18464.0;12;59;635
18464.0;12;60;672
18464.0;12;886;79
18464.0;12;986;26
18465.0;12;56;460
18465.0;12;57;414
18465.0;12;58;6183
18465.0;12;59;636
18465.0;12;60;674
18465.0;12;886;79
18465.0;12;986;26
18466.0;12;56;461
18466.0;12;57;414
18466.0;12;58;6206
18466.0;12;59;638
18466.0;12;60;674
18466.0;12;886;79
18466.0;12;986;26
18467.0;12;56;462
18467.0;12;57;414
18467.0;12;58;6218
18467.0;12;59;642
18467.0;12;60;674
18467.0;12;886;80
18467.0;12;986;26
18468.0;12;56;463
18468.0;12;57;414
18468.0;12;58;6233
18468.0;12;59;644
18468.0;12;60;674
18468.0;12;886;80
18468.0;12;986;27
18469.0;12;56;463
18469.0;12;57;414
18469.0;12;58;6250
18469.0;12;59;646
18469.0;12;60;674
18469.0;12;886;80
18469.0;12;986;27
18470.0;12;56;463
18470.0;12;57;418
18470.0;12;58;6259
18470.0;12;59;646
18470.0;12;60;674
18470.0;12;886;80
18470.0;12;986;27
18471.0;12;56;462
18471.0;12;57;420
18471.0;12;58;6268
18471.0;12;59;646
18471.0;12;60;674
18471.0;12;886;80
18471.0;12;986;27
18472.0;12;56;462
18472.0;12;57;421
18472.0;12;58;6300
18472.0;12;59;647
18472.0;12;60;674
18472.0;12;886;80
18472.0;12;986;27
18473.0;12;56;462
18473.0;12;57;422
18473.0;12;58;6316
18473.0;12;59;648
18473.0;12;60;674
18473.0;12;886;80
18473.0;12;986;27
18474.0;12;56;462
18474.0;12;57;423
18474.0;12;58;6329
18474.0;12;59;652
18474.0;12;60;674
18474.0;12;886;80
18474.0;12;986;27
18269.0;12;56;462
18269.0;12;57;423
18269.0;12;58;6341
18269.0;12;59;657
18269.0;12;60;674
18269.0;12;886;81
18269.0;12;986;27
18300.0;12;56;462
18300.0;12;57;423
18300.0;12;58;6355
18300.0;12;59;660
18300.0;12;60;674
18300.0;12;886;81
18300.0;12;986;27
18329.0;12;56;462
18329.0;12;57;423
18329.0;12;58;6367
18329.0;12;59;662
18329.0;12;60;675
18329.0;12;886;81
18329.0;12;986;27
18360.0;12;56;462
18360.0;12;57;424
18360.0;12;58;6380
18360.0;12;59;662
18360.0;12;60;677
18360.0;12;886;82
18360.0;12;986;27
18390.0;12;56;464
18390.0;12;57;425
18390.0;12;58;6385
18390.0;12;59;663
18390.0;12;60;680
18390.0;12;886;82
18390.0;12;986;27
18421.0;12;56;463
18421.0;12;57;427
18421.0;12;58;6398
18421.0;12;59;663
18421.0;12;60;680
18421.0;12;886;86
18421.0;12;986;27
18451.0;12;56;463
18451.0;12;57;427
18451.0;12;58;6416
18451.0;12;59;665
18451.0;12;60;680
18451.0;12;886;86
18451.0;12;986;27
18482.0;12;56;464
18482.0;12;57;428
18482.0;12;58;6431
18482.0;12;59;668
18482.0;12;60;680
18482.0;12;886;86
18482.0;12;986;27
18513.0;12;56;464
18513.0;12;57;430
18513.0;12;58;6463
18513.0;12;59;672
18513.0;12;60;680
18513.0;12;886;86
18513.0;12;986;27
18543.0;12;56;468
18543.0;12;57;433
18543.0;12;58;6491
18543.0;12;59;674
18543.0;12;60;681
18543.0;12;886;86
18543.0;12;986;27
18574.0;12;56;468
18574.0;12;57;434
18574.0;12;58;6511
18574.0;12;59;676
18574.0;12;60;681
18574.0;12;886;86
18574.0;12;986;27
18604.0;12;56;469
18604.0;12;57;435
18604.0;12;58;6542
18604.0;12;59;679
18604.0;12;60;681
18604.0;12;886;87
18604.0;12;986;27
18487.0;12;56;469
18487.0;12;57;439
18487.0;12;58;6568
18487.0;12;59;683
18487.0;12;60;683
18487.0;12;886;87
18487.0;12;986;27
18488.0;12;56;469
18488.0;12;57;439
18488.0;12;58;6609
18488.0;12;59;685
18488.0;12;60;683
18488.0;12;886;89
18488.0;12;986;27
18489.0;12;56;477
18489.0;12;57;439
18489.0;12;58;6651
18489.0;12;59;688
18489.0;12;60;687
18489.0;12;886;90
18489.0;12;986;27
18490.0;12;56;479
18490.0;12;57;439
18490.0;12;58;6705
18490.0;12;59;700
18490.0;12;60;687
18490.0;12;886;90
18490.0;12;986;27
18491.0;12;56;479
18491.0;12;57;439
18491.0;12;58;6754
18491.0;12;59;700
18491.0;12;60;687
18491.0;12;886;92
18491.0;12;986;27
18492.0;12;56;479
18492.0;12;57;439
18492.0;12;58;6791
18492.0;12;59;703
18492.0;12;60;688
18492.0;12;886;94
18492.0;12;986;27
18493.0;12;56;479
18493.0;12;57;439
18493.0;12;58;6863
18493.0;12;59;705
18493.0;12;60;690
18493.0;12;886;99
18493.0;12;986;21
18494.0;12;56;484
18494.0;12;57;441
18494.0;12;58;6963
18494.0;12;59;710
18494.0;12;60;692
18494.0;12;886;100
18494.0;12;986;21
18495.0;12;56;484
18495.0;12;57;442
18495.0;12;58;7085
18495.0;12;59;711
18495.0;12;60;696
18495.0;12;886;109
18495.0;12;986;21
18496.0;12;56;487
18496.0;12;57;443
18496.0;12;58;7238
18496.0;12;59;756
18496.0;12;60;701
18496.0;12;886;117
18496.0;12;986;21
18497.0;12;56;491
18497.0;12;57;447
18497.0;12;58;7378
18497.0;12;59;762
18497.0;12;60;721
18497.0;12;886;127
18497.0;12;986;21
18498.0;12;56;492
18498.0;12;57;450
18498.0;12;58;7519
18498.0;12;59;766
18498.0;12;60;716
18498.0;12;886;129
18498.0;12;986;21
18499.0;12;56;497
18499.0;12;57;451
18499.0;12;58;7636
18499.0;12;59;769
18499.0;12;60;726
18499.0;12;886;136
18499.0;12;986;21
18500.0;12;56;500
18500.0;12;57;451
18500.0;12;58;7785
18500.0;12;59;771
18500.0;12;60;732
18500.0;12;886;138
18500.0;12;986;21
18501.0;12;56;506
18501.0;12;57;457
18501.0;12;58;7900
18501.0;12;59;776
18501.0;12;60;746
18501.0;12;886;144
18501.0;12;986;21
18502.0;12;56;513
18502.0;12;57;461
18502.0;12;58;8031
18502.0;12;59;780
18502.0;12;60;761
18502.0;12;886;149
18502.0;12;986;21
18503.0;12;56;518
18503.0;12;57;462
18503.0;12;58;8162
18503.0;12;59;799
18503.0;12;60;772
18503.0;12;886;153
18503.0;12;986;21
18504.0;12;56;525
18504.0;12;57;464
18504.0;12;58;8268
18504.0;12;59;830
18504.0;12;60;780
18504.0;12;886;155
18504.0;12;986;21
18505.0;12;56;532
18505.0;12;57;465
18505.0;12;58;8390
18505.0;12;59;838
18505.0;12;60;787
18505.0;12;886;158
18505.0;12;986;21
18270.0;12;56;534
18270.0;12;57;468
18270.0;12;58;8495
18270.0;12;59;843
18270.0;12;60;790
18270.0;12;886;164
18270.0;12;986;22
18301.0;12;56;537
18301.0;12;57;469
18301.0;12;58;8602
18301.0;12;59;852
18301.0;12;60;790
18301.0;12;886;175
18301.0;12;986;21
18330.0;12;56;543
18330.0;12;57;470
18330.0;12;58;8731
18330.0;12;59;858
18330.0;12;60;802
18330.0;12;886;175
18330.0;12;986;21
18361.0;12;56;545
18361.0;12;57;474
18361.0;12;58;8869
18361.0;12;59;871
18361.0;12;60;808
18361.0;12;886;183
18361.0;12;986;21
18391.0;12;56;549
18391.0;12;57;483
